Gene,Log2FC,p-value,adj_p-value,Significant,-log10(p-value)
RRN3,-0.33552555822365804,0.09720457191503815,,False,1.0123133080081106
RSL1D1,0.0783093965700612,0.7748989316723391,,False,0.11075493785412038
GSPT1,-0.2573759518752361,0.12542401196728975,,False,0.9016193114590239
LOC121914451,0.11914726529300523,0.5681400391252396,,False,0.24554460315645218
JPT2,0.6052572629390038,0.05851674916073278,,False,1.2327198086706288
LOC121914691,0.1448736293869448,0.5788505185004152,,False,0.23743357335716958
SNX29,-0.1353786680402056,0.39622534298124035,,False,0.4020577499864862
CPPED1,-0.47042979066696766,0.021090635498415337,,False,1.675910333997028
SHISA9,4.620586410451878,0.002327412221332858,,False,2.6331266895129546
LOC121914619,0.0,,,False,
MRPS34,0.3685132187507385,0.1281617430077726,,False,0.8922415947873809
BMERB1,0.2995602818589078,0.6767316693187975,,False,0.16958349916516008
MARF1,-0.19651970651593942,0.25715189840017405,,False,0.5898102651920968
ABCC6,0.4107695541851495,0.1396282901576513,,False,0.8550265801755118
LOC121914347,-0.18639854824097668,0.35302243465972605,,False,0.45219769421749484
XYLT1,-1.2107972828578406,0.006250508530637936,,False,2.2040846477654257
LOC121914174,0.0,,,False,
RPS15A,-0.540921748046209,0.030177561496058814,,False,1.5203158563958208
ARL6IP1,-0.23831454722508205,0.3465555384248653,,False,0.4602271561499207
SMG1,-0.36814485058033064,0.04994858242140159,,False,1.3014768328694128
CLEC19A,0.0,,,False,
SYT17,0.4306343543298623,0.3935222411615348,,False,0.4050307170768101
COQ7,0.43126774225378384,0.1484322577408767,,False,0.8284717066279264
TMC7,-0.31584923410955845,0.1855002704938307,,False,0.7316554527664965
TMC5,-1.2120648724675984,0.02971528436413256,,False,1.5270201093504896
LOC121914500,-0.874469117916141,0.29231689043595477,,False,0.5341460898385846
GDE1,-0.7002181910710394,0.0025256191095839623,,False,2.5976321451024287
CCP110,-0.7931389080453286,0.022001582748137075,,False,1.6575460758115537
NAGPA,-1.6384600492137809,0.003907216051611177,,False,2.4081325735644907
CARHSP1,1.0683587926640277,0.026042718347301114,,False,1.5843136859403724
PMM2,0.4581740026568424,0.14571298289109164,,False,0.8365017512721185
TMEM186,0.26303440583379345,0.3221330300369753,,False,0.49196474234160215
ABAT,-0.7936876057464843,0.06046234655714879,,False,1.2185150017654587
METTL22,0.25793833892821816,0.5063066966595092,,False,0.2955863283843648
TMEM114,-2.3840498067951597,0.24476113675447356,,False,0.6112575384585204
RBFOX1,-0.6280312226130418,0.5370780181637854,,False,0.26996262231363
LOC121914980,0.0,,,False,
LOC121914454,-0.32192809488736224,0.6675988787587079,,False,0.17548440139559937
EEF2KMT,1.3598959450863832,0.061054769397623915,,False,1.214280404738501
ALG1,-0.6744343474023964,0.054946772200128134,,False,1.260057814739061
C8H16orf89,0.0,,,False,
LOC121914306,0.405518265086263,0.23435341304166143,,False,0.6301287171838119
FAHD1,0.23339657174689954,0.3908112268029186,,False,0.4080329688311463
MEIOB,-1.045803689613125,0.011133005107576267,,False,1.9533875916868155
HS3ST6,0.129559633768916,0.7033602747668749,,False,0.15282216393595388
LMF1,-0.2286243750479624,0.5045318225444704,,False,0.2971114361275544
SOX8,1.1532462602956821,0.08369350493948624,,False,1.0773082442575315
LOC121914716,0.0,,,False,
SSTR5,0.4716210276452113,0.5032853827037012,,False,0.2981856829613147
C1QTNF8,-1.5849625007211563,0.1616524847287032,,False,0.7914176155456424
TEKT4,-0.09573487379830503,0.6263236979299482,,False,0.20320115578152478
C8H16orf72,0.00596184470141381,0.974814822099556,,False,0.011077875971608997
USP7,0.040754210465991036,0.8370970493643912,,False,0.07722418888833443
LOC121914455,0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121914457,0.0,,,False,
LOC121914458,0.0,,,False,
CIAO3,-0.07588950626848678,0.7744750601318064,,False,0.11099256295516828
HAGHL,-1.3343422652610588,0.02705708263475324,,False,1.5677190319782812
LOC121914275,0.8300749985576878,0.17821527813994112,,False,0.7490550672607127
LOC121914850,-0.07800251200127306,0.9157834174970126,,False,0.038207224702998546
LOC121937523,-0.9175378398080268,0.11066978802147417,,False,0.9559709219067212
LOC121914461,-1.7369655941662063,0.05832930280626261,,False,1.2341132145386546
LOC121914175,-0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121914462,-1.3219280948873624,0.12188913791398952,,False,0.9140349945801568
LOC121914208,0.0,,,False,
RPUSD1,-0.4274212237346764,0.4640598060966823,,False,0.3334260457726497
CHTF18,1.2007821273807338,0.04633485248043819,,False,1.3340922153348644
GNG13,-0.19264507794239574,0.6675988787587079,,False,0.17548440139559937
LOC121937496,1.119298928372345,0.03402800808994346,,False,1.4681634726163602
MSRB1,-0.5346133183075352,0.07631232577145466,,False,1.117405310246927
LOC121914796,-3.459043536579574,0.01754536805749343,,False,1.7558375169520328
LOC121914797,0.43609911480667374,0.3233710259276235,,False,0.4902988955102176
RPL3L,-0.9190800046164327,0.019415250480831283,,False,1.7118570021438861
NDUFB10,1.449441920863169,0.008063768028793545,,False,2.093461974110847
RPS2,-0.03572852852612307,0.907001437037648,,False,0.04239202485057022
LOC121914986,-0.5849625007211561,0.12775201589359791,,False,0.8936322380851626
LOC121914504,0.0,,,False,
LOC121914993,-1.115477217419936,0.08424151962939284,,False,1.0744738075311733
TBL3,0.15471260193268144,0.6014400246326391,,False,0.22080767384325323
NOXO1,-2.1292830169449664,0.010558755546370896,,False,1.9763872646802454
LOC121914622,0.41503749927884376,0.17468781426411925,,False,0.7577373891351638
MAP7D1,-0.2755305020484755,0.45143746627483494,,False,0.3454024002401102
LOC121915487,0.7891955529387635,0.13204186377629903,,False,0.8792883542141163
LOC121915466,-0.6663546061545329,0.041627390739905255,,False,1.38062081041457
LOC121916242,-1.006160984626674,0.0296198135389126,,False,1.5284176797539135
TRAPPC3,0.24849831267591327,0.36117874693017965,,False,0.4422778130720069
COL8A2,-2.1446235630794526,0.03969366014670626,,False,1.4012788530145375
ADPRS,0.36195222282670336,0.12442791780254416,,False,0.905082166371068
LOC121916270,-0.21092237331450292,0.5626944211130132,,False,0.24972739067832375
LOC121915884,0.0,,,False,
LOC121915714,0.09155115711487838,0.6315460979654836,,False,0.19959494382383178
LOC121916337,0.0,1.0,,False,-0.0
WDTC1,0.12315991888129219,0.6248216079321839,,False,0.2042439598550743
SLC9A1,-0.18889798379475664,0.4727309238770897,,False,0.32538598722553347
TENT5B,0.09326955258955749,0.8832751470206002,,False,0.05390398926609518
LOC121915808,0.0,,,False,
TRNP1,1.6629650127224291,0.021177302494063594,,False,1.6741293599297558
LOC121915103,0.0,,,False,
LOC121915104,0.0,,,False,
KDF1,0.3884909815623594,0.1393371350429489,,False,0.8559331233825437
NUDC,-0.7149197407670194,0.0013150671078357024,,False,2.8810520845741454
NR0B2,-0.3819448614152723,0.2447705163237804,,False,0.6112408960405379
GPATCH3,0.6576823446417412,0.01183128356566694,,False,1.9269681365853553
GPN2,-0.845163559654611,0.0020298267278524374,,False,2.6925410331948143
LOC121915731,-0.15369144359782005,0.3990104319824477,,False,0.3990157496937355
SFN,0.5272470028648693,0.17781016514639608,,False,0.7500434146774185
ZDHHC18,0.2401035254621764,0.2252975294161928,,False,0.6472435706676362
PIGV,0.12842994012447306,0.7738778789637281,,False,0.11132756732310586
ARID1A,-0.13240905978865847,0.6566572130193662,,False,0.18266128088762817
LOC121915258,0.0,,,False,
RPS6KA1,-2.1270391885891353,0.012649059402878146,,False,1.8979417678737314
HMGN2,-0.2994039653235063,0.22768913451399347,,False,0.6426576937291996
DHDDS,-0.09847714187527146,0.5678196509517419,,False,0.24578958160194117
ZNF683,-1.584962500721156,0.07653928223636587,,False,1.1161156147826357
LIN28A,0.0,,,False,
CRYBG2,-0.5240197364958492,0.28542619047432866,,False,0.5445061788856621
UBXN11,-1.2051144299046124,0.16374213680075414,,False,0.7858395464570174
SH3BGRL3,0.07594312421765714,0.7953802277565222,,False,0.09942520928034722
CEP85,-0.09413368206382078,0.5726101140591509,,False,0.24214098526781475
CNKSR1,0.007547749118554492,0.9762775191004296,,False,0.0104267111427915
LOC121915751,2.5235619560570126,0.00745709551925423,,False,2.127430293918958
ZNF593,-0.32806953791526894,0.1657637773665586,,False,0.7805103652724519
C9H1orf232,-1.3219280948873626,0.09371185175193121,,False,1.0282054803505307
FAM110D,0.36853903717895253,0.17227769029648698,,False,0.7637709593973332
PDIK1L,-0.06335038513353108,0.7124889416057021,,False,0.14722187186245875
TRIM63,1.0000000000000002,0.23385431221369862,,False,0.6310546174024846
SLC30A2,2.076815597050831,0.05530287573266798,,False,1.2572522849275445
EXTL1,0.3422287593817366,0.37292001822645715,,False,0.42838430322506094
PAFAH2,0.09649978928432112,0.7434906822593254,,False,0.1287244698706293
STMN1,-1.4073431074888436,0.02957515176884428,,False,1.5290730180541325
PAQR7,-1.2858442887418793,0.05979171919213959,,False,1.2233589591250007
LOC121915237,-0.9373615399744981,0.023102838685477963,,False,1.6363346543201438
MTFR1L,0.11491605399114668,0.5616083686861613,,False,0.25056642928433853
SELENON,-0.2838915432887301,0.31211179841283,,False,0.5056898138763594
MAN1C1,0.4008764437290466,0.33514192917402275,,False,0.4747712347437467
LDLRAP1,0.31138693510577653,0.1591101993643399,,False,0.7983019800914651
LOC121916341,0.0,,,False,
MACO1,-0.10709363382718351,0.49854677154793514,,False,0.3022940917709288
LOC121915937,-0.308150648824542,0.43744990671403305,,False,0.35907167174623195
TMEM50A,0.25968100825875773,0.27326431135839535,,False,0.5634170839757994
RSRP1,0.21631030480600977,0.4870139244398771,,False,0.31245862149388576
SYF2,-0.4820532990682178,0.03945714274695757,,False,1.4038743669844251
LOC121915094,-0.22239242133644802,0.36321746764912255,,False,0.43983327380401
RUNX3,-1.8953026213333066,0.05447331234502422,,False,1.2638162158884425
CLIC4,0.27939286020407295,0.2662725422636513,,False,0.5746736152290797
SRRM1,0.5325974651338292,0.07673282704338015,,False,1.11501880092969
LOC121915473,-0.4026475187600438,0.5177051950121425,,False,0.28591747698494546
RCAN3,-0.9522905365193965,0.007783626914354952,,False,2.1088179888907908
NIPAL3,-0.1647141451946048,0.5642386646728619,,False,0.24853715696349332
TMEM222,-0.5533481442496075,0.0058987701811922914,,False,2.22923852381463
LOC121915786,-0.6918777046376681,0.4197874488650748,,False,0.3769705504371017
SYTL1,-1.042774023690292,0.09493707789718388,,False,1.0225641397196044
MAP3K6,-0.35573080297809945,0.5501059960694972,,False,0.2595536212823668
CD164L2,2.061400544664143,0.01594622602321715,,False,1.7973420844706611
GPR3,0.0,1.0,,False,-0.0
WASF2,-0.3872516447244809,0.09449396798721177,,False,1.0245959137497858
LOC121915818,-0.22239242133644802,0.36321746764912255,,False,0.43983327380401
AHDC1,-0.0051580142211662405,0.9846945449989803,,False,0.006698467974100877
FGR,-0.11349226430063286,0.7508192814045386,,False,0.12446458301383488
LOC121916073,0.055592325963317535,0.8788458538314462,,False,0.0560872918215621
FAM76A,0.21118841699969693,0.3796072757466282,,False,0.4206654722554645
SESN2,-0.17073030151395407,0.61867151122042,,False,0.20853988204793228
LOC121916077,0.0,,,False,
MED18,0.20832970879482104,0.42955740560226496,,False,0.3669787892940947
PHACTR4,-0.37289746673569013,0.1694495751147118,,False,0.770959515794248
LOC121916078,-1.8650704199138919,0.1475110371226382,,False,0.8311754835357972
LOC121916342,1.1768777620840793,0.01366998341139734,,False,1.864232012450683
LOC121916343,-0.6280312226130418,0.3486787810734295,,False,0.45757448090940994
RCC1,0.16089118957725113,0.5669373762879081,,False,0.2464649104803484
OPRD1,0.0,,,False,
LOC121915207,0.0,,,False,
LOC121915474,-0.15815109178852005,0.6087581657642617,,False,0.21555520019607843
ASAP3,-0.9800885012547553,0.03783990701225504,,False,1.4220499395037052
LOC121915475,-1.7655347463629765,0.03045940329239137,,False,1.5162786088581541
LOC121915476,0.0,,,False,
LOC121915090,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
ID3,0.40569768462541234,0.22669088169897525,,False,0.6445659483669163
LOC121915224,0.0,,,False,
LOC121915223,0.0,,,False,
LOC121915222,0.0,,,False,
LOC121915225,0.0,,,False,
YTHDF2,-0.14305751390756605,0.5791774902086089,,False,0.23718832538162385
LOC121915529,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
GMEB1,0.21406586089650936,0.291368143486084,,False,0.5355579332266476
LOC121915246,-1.4447848426728962,0.0003442782243681251,,False,3.463090445595751
LOC121916360,0.0,,,False,
TAF12,-0.47200690026796543,0.08691487186444286,,False,1.0609059057601156
LOC121915247,0.9467579787230207,0.07693413918109468,,False,1.1138809011882682
RAB42,-2.419713986488317,0.009336517850057484,,False,2.029815068146782
LOC121915878,1.3124883990010563,0.018777551757996457,,False,1.7263610322671379
LOC121916362,1.1375035237499351,0.005896947270081992,,False,2.2293727556230425
LOC121916354,0.7462434077542168,0.1678314678852618,,False,0.7751266069897446
LOC121916353,-0.5396385102116668,0.36695764052961033,,False,0.4353840653010378
LOC121916352,1.712718047919529,0.00023135552637176406,,False,3.6357201220811075
LOC121915478,0.0,,,False,
LOC121915968,-0.023503936905614253,0.9204135495595382,,False,0.03601699663569959
LOC121915479,-0.8413022539809418,0.26623906919422013,,False,0.5747282137356763
LOC121916027,-0.2998711740141653,0.6030266716738222,,False,0.21966347873116515
LOC121916092,0.0,,,False,
EPB41,-0.051084414660149235,0.8800577433448487,,False,0.05548883149380189
TMEM200B,0.27563444261342784,0.47645061586946036,,False,0.3219821073380433
LOC121915446,-1.9456454705616002,0.011116821679635524,,False,1.9540193606223302
SRSF4,-0.08708721168479983,0.7573465761147677,,False,0.12070533364465245
LOC121915480,0.4773217775331866,0.5065526461703154,,False,0.29537541160065645
MECR,-0.30696098559915885,0.1698365175821948,,False,0.7699689237545744
PUM1,-0.08735772915504647,0.7118425259592276,,False,0.14761607050785408
PTPRU,1.1268047850724923,0.08232600082966254,,False,1.0844629809056663
MATN1,-0.9848295653586465,0.38654655473927957,,False,0.4127981932106113
LOC121915686,-0.06211376045859218,0.7451881657508899,,False,0.127734050702655
LOC121916351,0.0874628412503391,0.8964662352264303,,False,0.04746606319158359
NKAIN1,0.0,1.0,,False,-0.0
SNRNP40,0.09801697438681511,0.6373281024380508,,False,0.1956369312538688
ZCCHC17,-0.39695514029538614,0.058007873989544476,,False,1.236513051297254
FABP3,0.022900402110078488,0.967146468366458,,False,0.014507749715983502
SERINC2,-1.018742648028013,0.03212785342397253,,False,1.4931182902364173
HIVEP3,-1.4284580150411648,0.006446570742061082,,False,2.1906712472017635
EDN2,-0.874469117916141,0.11140362667431099,,False,0.9531006707511287
LOC121915483,-4.2208761888890685,0.00020533030850765994,,False,3.6875469403219974
LOC121915785,0.0,,,False,
LOC121915784,0.0,,,False,
SCMH1,0.6213429364476557,0.029949852795141608,,False,1.5236053078461163
SLFNL1,0.4594316186372973,0.43420667579720773,,False,0.3623035036830684
LOC121915925,0.2879481261274819,0.31025402287120746,,False,0.5082825785659291
LOC121915923,0.004175675971193726,0.9915778976437952,,False,0.0036731622575002644
LOC121915053,0.01885902725131583,0.9538507910699118,,False,0.02051955578126929
LOC121915080,0.2115041051937121,0.7490873155526385,,False,0.1254675568632249
LOC121915079,-0.043619684297240724,0.9439923922002478,,False,0.025031505742996323
LOC121915210,-0.4150374992788439,0.5008363537949765,,False,0.300304154878425
LOC121916198,0.0,,,False,
LOC121915297,0.0,,,False,
LOC121915484,0.0,,,False,
LOC121915485,0.0,,,False,
LOC121915123,0.0,,,False,
LOC121915078,0.0,,,False,
LOC121915775,0.0,,,False,
LOC121916126,0.0,,,False,
LOC121915234,0.0,,,False,
LOC121916086,2.2866772477043105,0.18449332570101448,,False,0.7340193404190128
LOC121915602,0.25437079853775657,0.30343386337324574,,False,0.5179359533598603
SFPQ,0.000985858993452382,0.9967542494599955,,False,0.001411904135000511
TMEM35B,-1.815842144386723,0.04358944073346205,,False,1.3606187030843921
LOC121915051,1.0506260730699686,0.19275045177809516,,False,0.7150045953548065
DLGAP3,-1.874469117916141,0.10193947882985828,,False,0.9916575910915846
SMIM12,-0.43185128572207,0.09506248338454476,,False,1.0219908445108938
GJA4,-0.6249605686530755,0.12009182129590534,,False,0.9204865686754103
GJB3,-0.014950341465970851,0.9744121069335228,,False,0.011257328629758185
LOC121915717,-0.7269815055935838,0.3148513152043349,,False,0.5018944882129831
C9H1orf94,-0.41503749927884376,0.36321746764912255,,False,0.43983327380401
CSMD2,-2.14829912468163,0.1206253323250509,,False,0.9185614771570672
COL9A2,-3.448460500816294,0.2520912175792205,,False,0.5984422841264927
MFSD2A,-2.267480310864986,0.006860749450828756,,False,2.163628440476731
CAP1,-0.6891868200657001,0.0029642286211376987,,False,2.528088303705686
PPT1,-1.1269281655256638,0.021025008139628206,,False,1.6772638273971165
LOC121915612,0.0,1.0,,False,-0.0
LOC121916199,0.0,1.0,,False,-0.0
RPL11,-0.17116951242251943,0.49742967557660134,,False,0.3032683092254629
LOC121915086,-3.2587342684001683,0.009515226947343436,,False,2.021580848911009
ELOA,-0.31610473930032157,0.2575994783821294,,False,0.5890550207221332
PITHD1,0.051998008515578675,0.8526104161337409,,False,0.06924936598659476
